timestamp,input_path,output_txt,output_meta,pages,ocr_pages,ocr_mode,dpi,text_chars,ocr_chars,duration_sec,status,error
2025-12-23 03:56:49,CASE DOCS\02.01.24 - AJ Report-1.pdf,extracted_text\02.01.24 - AJ Report-1.txt,extracted_text\02.01.24 - AJ Report-1.json,6,1,always,300,1661,0,0.18,error,"(1, 'Error opening data file C:\\Users\\chuck\\anaconda3\\envs\\video_notes\\share\\eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')"
2025-12-23 03:56:50,CASE DOCS\02.01.24 - AJ's Report-1.pdf,extracted_text\02.01.24 - AJ's Report-1.txt,extracted_text\02.01.24 - AJ's Report-1.json,3,1,always,300,170,0,0.15,error,"(1, 'Error opening data file C:\\Users\\chuck\\anaconda3\\envs\\video_notes\\share\\eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')"
2025-12-23 03:56:50,CASE DOCS\02.01.24 - AJR-1.pdf,extracted_text\02.01.24 - AJR-1.txt,extracted_text\02.01.24 - AJR-1.json,6,1,always,300,1800,0,0.19,error,"(1, 'Error opening data file C:\\Users\\chuck\\anaconda3\\envs\\video_notes\\share\\eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')"
2025-12-23 03:56:50,CASE DOCS\02.01.24 - Defendant's Answer-1.pdf,extracted_text\02.01.24 - Defendant's Answer-1.txt,extracted_text\02.01.24 - Defendant's Answer-1.json,4,1,always,300,250,0,0.25,error,"(1, 'Error opening data file C:\\Users\\chuck\\anaconda3\\envs\\video_notes\\share\\eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')"
2025-12-23 03:56:50,CASE DOCS\02.05.2024_NOTICE OF TERMINATION OF LEGAL COUNSEL -BACALIS-1.pdf,extracted_text\02.05.2024_NOTICE OF TERMINATION OF LEGAL COUNSEL -BACALIS-1.txt,extracted_text\02.05.2024_NOTICE OF TERMINATION OF LEGAL COUNSEL -BACALIS-1.json,3,1,always,300,164,0,0.2,error,"(1, 'Error opening data file C:\\Users\\chuck\\anaconda3\\envs\\video_notes\\share\\eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')"
2025-12-23 03:56:50,CASE DOCS\02.05.24 - NOTICE OF TERMINATION OF LEGAL COUNSEL-1.pdf,extracted_text\02.05.24 - NOTICE OF TERMINATION OF LEGAL COUNSEL-1.txt,extracted_text\02.05.24 - NOTICE OF TERMINATION OF LEGAL COUNSEL-1.json,3,1,always,300,1668,0,0.18,error,"(1, 'Error opening data file C:\\Users\\chuck\\anaconda3\\envs\\video_notes\\share\\eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')"
2025-12-23 03:56:51,CASE DOCS\02.06.2024_AGREED MOTION FOR WITHDRAWAL OF ATTY BACALIS-1.pdf,extracted_text\02.06.2024_AGREED MOTION FOR WITHDRAWAL OF ATTY BACALIS-1.txt,extracted_text\02.06.2024_AGREED MOTION FOR WITHDRAWAL OF ATTY BACALIS-1.json,5,1,always,300,151,0,0.15,error,"(1, 'Error opening data file C:\\Users\\chuck\\anaconda3\\envs\\video_notes\\share\\eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')"
2025-12-23 03:56:51,CASE DOCS\02.06.24 - Agreed Motion for Withdraw-1.pdf,extracted_text\02.06.24 - Agreed Motion for Withdraw-1.txt,extracted_text\02.06.24 - Agreed Motion for Withdraw-1.json,4,1,always,300,247,0,0.26,error,"(1, 'Error opening data file C:\\Users\\chuck\\anaconda3\\envs\\video_notes\\share\\eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')"
2025-12-23 03:56:51,CASE DOCS\02.06.24 - Agreed Motion for Withdrawal of Attorney-1.pdf,extracted_text\02.06.24 - Agreed Motion for Withdrawal of Attorney-1.txt,extracted_text\02.06.24 - Agreed Motion for Withdrawal of Attorney-1.json,4,1,always,300,106,0,0.25,error,"(1, 'Error opening data file C:\\Users\\chuck\\anaconda3\\envs\\video_notes\\share\\eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')"
2025-12-23 03:56:51,CASE DOCS\02.06.24 - Agreed Motion for Withdrawal of Attorney_2694B50A-1.pdf,extracted_text\02.06.24 - Agreed Motion for Withdrawal of Attorney_2694B50A-1.txt,extracted_text\02.06.24 - Agreed Motion for Withdrawal of Attorney_2694B50A-1.json,4,1,always,300,106,0,0.23,error,"(1, 'Error opening data file C:\\Users\\chuck\\anaconda3\\envs\\video_notes\\share\\eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')"
2025-12-23 03:56:51,CASE DOCS\02.08.2024_AGREED AJS REPORT FOR TEMP ORDS-1.pdf,extracted_text\02.08.2024_AGREED AJS REPORT FOR TEMP ORDS-1.txt,extracted_text\02.08.2024_AGREED AJS REPORT FOR TEMP ORDS-1.json,7,1,always,300,139,0,0.14,error,"(1, 'Error opening data file C:\\Users\\chuck\\anaconda3\\envs\\video_notes\\share\\eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')"
2025-12-23 03:56:52,CASE DOCS\02.08.2024_AGREED ORDER FOR CONSOLIDATION SIGNED 2124-1.pdf,extracted_text\02.08.2024_AGREED ORDER FOR CONSOLIDATION SIGNED 2124-1.txt,extracted_text\02.08.2024_AGREED ORDER FOR CONSOLIDATION SIGNED 2124-1.json,4,1,always,300,158,0,0.14,error,"(1, 'Error opening data file C:\\Users\\chuck\\anaconda3\\envs\\video_notes\\share\\eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')"
2025-12-23 03:56:52,CASE DOCS\02.08.24 - Agreed Motion to Consolidate-1.pdf,extracted_text\02.08.24 - Agreed Motion to Consolidate-1.txt,extracted_text\02.08.24 - Agreed Motion to Consolidate-1.json,3,1,always,300,1203,0,0.16,error,"(1, 'Error opening data file C:\\Users\\chuck\\anaconda3\\envs\\video_notes\\share\\eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')"
2025-12-23 03:56:52,CASE DOCS\02.08.24 - Agreed Order for Consolidation-1-1.pdf,extracted_text\02.08.24 - Agreed Order for Consolidation-1-1.txt,extracted_text\02.08.24 - Agreed Order for Consolidation-1-1.json,3,1,always,300,1203,0,0.16,error,"(1, 'Error opening data file C:\\Users\\chuck\\anaconda3\\envs\\video_notes\\share\\eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')"
2025-12-23 03:56:52,CASE DOCS\02.08.24 - Associate Judge's Report-1-1.pdf,extracted_text\02.08.24 - Associate Judge's Report-1-1.txt,extracted_text\02.08.24 - Associate Judge's Report-1-1.json,6,1,always,300,1661,0,0.21,error,"(1, 'Error opening data file C:\\Users\\chuck\\anaconda3\\envs\\video_notes\\share\\eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')"
2025-12-23 03:56:52,CASE DOCS\02.08.24 - ASSOCIATE JUDGE'S REPORT-1.pdf,extracted_text\02.08.24 - ASSOCIATE JUDGE'S REPORT-1.txt,extracted_text\02.08.24 - ASSOCIATE JUDGE'S REPORT-1.json,6,1,always,300,1661,0,0.2,error,"(1, 'Error opening data file C:\\Users\\chuck\\anaconda3\\envs\\video_notes\\share\\eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')"
2025-12-23 03:56:53,CASE DOCS\02.09-1.pdf,extracted_text\02.09-1.txt,extracted_text\02.09-1.json,13,1,always,300,2341,0,0.18,error,"(1, 'Error opening data file C:\\Users\\chuck\\anaconda3\\envs\\video_notes\\share\\eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')"
2025-12-23 03:56:53,CASE DOCS\02.09.2024_EXHIBIT A1 - TEXT RECORDS AND VISUALIZATIONS-1.pdf,extracted_text\02.09.2024_EXHIBIT A1 - TEXT RECORDS AND VISUALIZATIONS-1.txt,extracted_text\02.09.2024_EXHIBIT A1 - TEXT RECORDS AND VISUALIZATIONS-1.json,462,1,always,300,161,0,0.16,error,"(1, 'Error opening data file C:\\Users\\chuck\\anaconda3\\envs\\video_notes\\share\\eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')"
2025-12-23 03:56:53,CASE DOCS\02.09.2024_EXHIBIT A5 - EVICTION NOTICE TORN-1.pdf,extracted_text\02.09.2024_EXHIBIT A5 - EVICTION NOTICE TORN-1.txt,extracted_text\02.09.2024_EXHIBIT A5 - EVICTION NOTICE TORN-1.json,4,1,always,300,150,0,0.16,error,"(1, 'Error opening data file C:\\Users\\chuck\\anaconda3\\envs\\video_notes\\share\\eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')"
2025-12-23 03:56:53,CASE DOCS\02.09.2024_MTN FOR RECONSIDERATION  TO VACATETEMPORARY ORDS-1.pdf,extracted_text\02.09.2024_MTN FOR RECONSIDERATION  TO VACATETEMPORARY ORDS-1.txt,extracted_text\02.09.2024_MTN FOR RECONSIDERATION  TO VACATETEMPORARY ORDS-1.json,14,1,always,300,166,0,0.19,error,"(1, 'Error opening data file C:\\Users\\chuck\\anaconda3\\envs\\video_notes\\share\\eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')"
2025-12-23 03:56:53,CASE DOCS\02.09.24 -  Exhibit A.5 EVICTION NOTICE-1.pdf,extracted_text\02.09.24 -  Exhibit A.5 EVICTION NOTICE-1.txt,extracted_text\02.09.24 -  Exhibit A.5 EVICTION NOTICE-1.json,4,1,always,300,48,0,0.16,error,"(1, 'Error opening data file C:\\Users\\chuck\\anaconda3\\envs\\video_notes\\share\\eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')"
2025-12-23 03:56:53,CASE DOCS\02.09.24 - EMERGENCY MOTION - EXHIBIT A.3-1.pdf,extracted_text\02.09.24 - EMERGENCY MOTION - EXHIBIT A.3-1.txt,extracted_text\02.09.24 - EMERGENCY MOTION - EXHIBIT A.3-1.json,2,1,always,300,26,0,0.2,error,"(1, 'Error opening data file C:\\Users\\chuck\\anaconda3\\envs\\video_notes\\share\\eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')"
2025-12-23 03:56:54,CASE DOCS\02.09.24 - EMERGENCY MOTION TO RECONSIDER EVIDENCE AND VACATE TEMPORARY ORDERS-1.pdf,extracted_text\02.09.24 - EMERGENCY MOTION TO RECONSIDER EVIDENCE AND VACATE TEMPORARY ORDERS-1.txt,extracted_text\02.09.24 - EMERGENCY MOTION TO RECONSIDER EVIDENCE AND VACATE TEMPORARY ORDERS-1.json,13,1,always,300,2374,0,0.2,error,"(1, 'Error opening data file C:\\Users\\chuck\\anaconda3\\envs\\video_notes\\share\\eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')"
2025-12-23 03:56:54,CASE DOCS\02.09.24 - EMERGENCY MOTION TO RECONSIDER-1.pdf,extracted_text\02.09.24 - EMERGENCY MOTION TO RECONSIDER-1.txt,extracted_text\02.09.24 - EMERGENCY MOTION TO RECONSIDER-1.json,13,1,always,300,2374,0,0.19,error,"(1, 'Error opening data file C:\\Users\\chuck\\anaconda3\\envs\\video_notes\\share\\eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')"
2025-12-23 03:56:54,CASE DOCS\02.09.24 - EMERGENCY MOTION TO VACATE.pdf,extracted_text\02.09.24 - EMERGENCY MOTION TO VACATE.txt,extracted_text\02.09.24 - EMERGENCY MOTION TO VACATE.json,4,1,always,300,1288,0,0.23,error,"(1, 'Error opening data file C:\\Users\\chuck\\anaconda3\\envs\\video_notes\\share\\eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')"
2025-12-23 03:56:54,CASE DOCS\02.09.24 - EMERGENCY MOTION.pdf,extracted_text\02.09.24 - EMERGENCY MOTION.txt,extracted_text\02.09.24 - EMERGENCY MOTION.json,13,1,always,300,2374,0,0.16,error,"(1, 'Error opening data file C:\\Users\\chuck\\anaconda3\\envs\\video_notes\\share\\eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')"
